--- Atoms: 
T('140', '4249') Truth=[0]
T('341', '1077') Truth=[0]
T('297', '2015') Truth=[0.59]
T('30', '3264') Truth=[0]
T('4356', '1943') Truth=[0]
T('660', '1670') Truth=[0.59]
T('2328', '2837') Truth=[0]
T('3767', '3769') Truth=[0]
T('3929', '3636') Truth=[0]
T('3070', '519') Truth=[0]
T('1983', '447') Truth=[0]
T('3767', '3766') Truth=[0]
T('3766', '3772') Truth=[0]
T('3766', '3771') Truth=[0]
T('2966', '4988') Truth=[0]
T('4301', '2196') Truth=[0.59]
T('1367', '2844') Truth=[0]
T('3303', '3921') Truth=[0]
T('1990', '1245') Truth=[0]
T('3253', '286') Truth=[0.59]
T('3749', '2781') Truth=[0]
T('244', '3875') Truth=[0]
T('4564', '2658') Truth=[0.59]
T('4670', '2270') Truth=[0]
T('2758', '991') Truth=[0.59]
T('824', '2748') Truth=[0]
T('653', '1694') Truth=[0.59]
T('3757', '2652') Truth=[0]
T('223', '623') Truth=[0.59]
T('769', '3851') Truth=[0]
T('223', '628') Truth=[0]
T('1040', '1036') Truth=[0]
T('3741', '643') Truth=[0]
T('1040', '1037') Truth=[0]
T('1040', '1038') Truth=[0]
T('937', '3607') Truth=[0]
T('3614', '4330') Truth=[0]
T('2961', '2441') Truth=[0.15]
T('3974', '3157') Truth=[0.59]
T('1472', '3816') Truth=[0.59]
T('3025', '4289') Truth=[0.59]
T('4125', '418') Truth=[0.59]
T('2373', '2371') Truth=[0]
T('1438', '803') Truth=[0.59]
T('3901', '542') Truth=[0.59]
T('3351', '2100') Truth=[0.59]
T('718', '1822') Truth=[0.59]
T('3560', '4076') Truth=[0]
T('3868', '3554') Truth=[0.59]
T('4836', '4776') Truth=[0.59]
T('1188', '1937') Truth=[0]
T('4836', '4775') Truth=[0.59]
T('4836', '4778') Truth=[0.59]
T('4836', '4777') Truth=[0.59]
T('1734', '3409') Truth=[0]
T('4836', '4779') Truth=[0.59]
T('3091', '3802') Truth=[0.59]
T('4004', '4003') Truth=[0.59]
T('1869', '1866') Truth=[0]
T('1869', '1865') Truth=[0.59]
T('1974', '1498') Truth=[0.59]
T('4164', '4701') Truth=[0.12]
T('1869', '1868') Truth=[0.59]
T('4836', '4770') Truth=[0.59]
T('3453', '4464') Truth=[0.59]
T('4836', '4771') Truth=[0.59]
T('1869', '1864') Truth=[0.59]
T('1443', '718') Truth=[0]
T('3078', '2725') Truth=[0.59]
T('4991', '1526') Truth=[0.59]
T('3614', '4355') Truth=[0]
T('2440', '3753') Truth=[0]
T('1035', '3773') Truth=[0]
T('4597', '129') Truth=[0.59]
T('1796', '993') Truth=[0.59]
T('4568', '3948') Truth=[0]
T('993', '4255') Truth=[0]
T('2330', '1520') Truth=[0.59]
T('2527', '2390') Truth=[0.59]
T('4836', '4765') Truth=[0.59]
T('3976', '4486') Truth=[0.23]
T('1868', '1864') Truth=[0]
T('4836', '4766') Truth=[0.59]
T('3351', '2101') Truth=[0.59]
T('660', '1588') Truth=[0.59]
T('3351', '2102') Truth=[0.59]
T('3351', '2103') Truth=[0.59]
T('3340', '2279') Truth=[0.59]
T('1399', '2547') Truth=[0]
T('4046', '3925') Truth=[0]
T('2422', '1394') Truth=[0.17]
T('2422', '1391') Truth=[0.59]
T('1868', '1866') Truth=[0]
T('2643', '3182') Truth=[0.59]
T('1868', '1869') Truth=[0]
T('2422', '1395') Truth=[0.59]
T('2533', '3532') Truth=[0.59]
T('1990', '1288') Truth=[0]
T('4991', '2802') Truth=[0.59]
T('1518', '2954') Truth=[0.59]
T('4556', '1410') Truth=[0.59]
T('1459', '1456') Truth=[0.59]
T('4048', '470') Truth=[0.59]
T('2533', '2206') Truth=[0]
T('245', '2575') Truth=[0.59]
T('1997', '2536') Truth=[0.59]
T('652', '843') Truth=[0]
T('4047', '495') Truth=[0.19]
T('2011', '3519') Truth=[0]
T('3837', '413') Truth=[0.23]
T('4142', '4985') Truth=[0.59]
T('2209', '4374') Truth=[0.59]
T('2376', '4943') Truth=[0]
T('1990', '1280') Truth=[0]
T('4473', '695') Truth=[0.59]
T('4541', '729') Truth=[0.59]
T('3752', '2678') Truth=[0.59]
T('631', '4142') Truth=[0]
T('1393', '450') Truth=[0.19]
T('244', '2575') Truth=[0.59]
T('3070', '2754') Truth=[0.59]
T('2900', '1834') Truth=[0.59]
T('4715', '1314') Truth=[0.59]
T('3639', '1845') Truth=[0.59]
T('1457', '1456') Truth=[0.59]
T('2533', '2220') Truth=[0.22]
T('1457', '1459') Truth=[0.59]
T('1565', '2380') Truth=[0.59]
T('4048', '495') Truth=[0]
T('2101', '2099') Truth=[0.59]
T('2375', '4977') Truth=[0.59]
T('2101', '2098') Truth=[0.59]
T('4356', '4255') Truth=[0]
T('3813', '2828') Truth=[0.59]
T('1565', '1048') Truth=[0]
T('1995', '2536') Truth=[0.05]
T('402', '1188') Truth=[0.59]
T('4247', '3344') Truth=[0.59]
T('167', '495') Truth=[0.59]
T('2533', '2234') Truth=[0.49]
T('1990', '1256') Truth=[0]
T('4382', '843') Truth=[0]
T('3835', '463') Truth=[0]
T('1549', '413') Truth=[0.59]
T('1041', '1036') Truth=[0]
T('1041', '1038') Truth=[0.59]
T('260', '4981') Truth=[0]
T('3640', '912') Truth=[0]
T('1990', '1252') Truth=[0]
T('3332', '2374') Truth=[0.59]
T('166', '495') Truth=[0.59]
T('1990', '1253') Truth=[0]
T('4670', '3576') Truth=[0]
T('4395', '1554') Truth=[0.59]
T('1456', '1459') Truth=[0.59]
T('1994', '2536') Truth=[0.05]
T('4048', '438') Truth=[0]
T('2044', '4494') Truth=[0.59]
T('3719', '934') Truth=[0.59]
T('1499', '3560') Truth=[0.59]
T('3719', '935') Truth=[0.59]
T('3719', '936') Truth=[0.59]
T('3719', '938') Truth=[0.59]
T('3698', '3711') Truth=[0.59]
T('3018', '4300') Truth=[0.59]
T('3434', '2004') Truth=[0.59]
T('3698', '3712') Truth=[0.59]
T('3181', '4922') Truth=[0.59]
T('4670', '3524') Truth=[0]
T('3958', '3336') Truth=[0.59]
T('3698', '3719') Truth=[0.59]
T('1967', '1558') Truth=[0.23]
T('4236', '2124') Truth=[0.59]
T('4', '2800') Truth=[0.59]
T('93', '2867') Truth=[0]
T('246', '2597') Truth=[0.59]
T('3719', '942') Truth=[0.59]
T('3719', '943') Truth=[0.59]
T('1250', '4245') Truth=[0]
T('572', '1734') Truth=[0]
T('2307', '4095') Truth=[0.31]
T('1636', '234') Truth=[0.59]
T('2753', '973') Truth=[0]
T('2682', '1713') Truth=[0]
T('2753', '972') Truth=[0]
T('519', '2011') Truth=[0]
T('2753', '971') Truth=[0]
T('2753', '970') Truth=[0]
T('2422', '3950') Truth=[0.15]
T('3404', '223') Truth=[0]
T('93', '2879') Truth=[0]
T('3719', '950') Truth=[0.59]
T('3719', '951') Truth=[0.59]
T('468', '3076') Truth=[0.59]
T('2532', '3524') Truth=[0]
T('3719', '954') Truth=[0.59]
T('3719', '956') Truth=[0.59]
T('3719', '959') Truth=[0.59]
T('3318', '2577') Truth=[0]
T('2753', '969') Truth=[0]
T('249', '1256') Truth=[0]
T('402', '324') Truth=[0]
T('249', '1252') Truth=[0.59]
T('4927', '4556') Truth=[0.59]
T('3741', '1491') Truth=[0]
T('3719', '960') Truth=[0.59]
T('3833', '446') Truth=[0]
T('3719', '962') Truth=[0.59]
T('4048', '466') Truth=[0.59]
T('3719', '963') Truth=[0.59]
T('3719', '964') Truth=[0.59]
T('3238', '431') Truth=[0.59]
T('3719', '965') Truth=[0.59]
T('769', '1296') Truth=[0.59]
T('1382', '1381') Truth=[0]
T('769', '1297') Truth=[0]
T('4206', '31') Truth=[0.59]
T('249', '1245') Truth=[0.15]
T('249', '1249') Truth=[0]
T('1382', '1379') Truth=[0]
T('1183', '1907') Truth=[0.59]
T('1967', '2856') Truth=[0]
T('836', '1367') Truth=[0]
T('1985', '1307') Truth=[0]
T('1985', '1303') Truth=[0]
T('3148', '618') Truth=[0]
T('2880', '2475') Truth=[0.59]
T('4956', '1978') Truth=[0.09]
T('2773', '704') Truth=[0]
T('2772', '704') Truth=[0]
T('3377', '4447') Truth=[0]
T('2411', '1410') Truth=[0.59]
T('3157', '3974') Truth=[0.59]
T('3404', '273') Truth=[0.59]
T('3404', '271') Truth=[0.59]
T('3719', '902') Truth=[0.59]
T('4288', '4113') Truth=[0.59]
T('3719', '904') Truth=[0.59]
T('3719', '907') Truth=[0.59]
T('3719', '908') Truth=[0.59]
T('3719', '909') Truth=[0.59]
T('1866', '1869') Truth=[0]
T('1866', '1868') Truth=[0]
T('1193', '1809') Truth=[0.59]
T('1666', '4686') Truth=[0]
T('1721', '3570') Truth=[0]
T('3758', '493') Truth=[0]
T('3719', '910') Truth=[0.59]
T('1866', '1865') Truth=[0]
T('3719', '911') Truth=[0.59]
T('1866', '1864') Truth=[0]
T('1773', '4286') Truth=[0]
T('2755', '973') Truth=[0.59]
T('850', '2461') Truth=[0.59]
T('3719', '915') Truth=[0.59]
T('2755', '972') Truth=[0.2]
T('3719', '916') Truth=[0.59]
T('4385', '2969') Truth=[0.59]
T('3719', '918') Truth=[0.59]
T('1347', '4071') Truth=[0.59]
T('573', '1794') Truth=[0]
T('3719', '919') Truth=[0.59]
T('4660', '4990') Truth=[0]
T('4660', '4992') Truth=[0]
T('2869', '502') Truth=[0.59]
T('4282', '1948') Truth=[0]
T('3740', '2796') Truth=[0.59]
T('1865', '1864') Truth=[0]
T('2755', '969') Truth=[0.59]
T('1557', '2420') Truth=[0.32]
T('2755', '968') Truth=[0.06]
T('3719', '921') Truth=[0.59]
T('3802', '2934') Truth=[0.59]
T('1865', '1869') Truth=[0]
T('4636', '1399') Truth=[0]
T('3719', '924') Truth=[0.59]
T('3570', '834') Truth=[0]
T('4228', '3554') Truth=[0]
T('1865', '1866') Truth=[0]
T('3719', '926') Truth=[0.59]
T('1970', '1498') Truth=[0.59]
T('1865', '1868') Truth=[0]
T('3719', '928') Truth=[0.59]
T('2755', '970') Truth=[0.59]
T('3719', '929') Truth=[0.59]
T('3698', '3704') Truth=[0.59]
T('1967', '1565') Truth=[0.49]
T('3698', '3705') Truth=[0.59]
T('1967', '1568') Truth=[0]
T('3698', '3703') Truth=[0.59]
T('3698', '3701') Truth=[0.59]
T('1201', '3508') Truth=[0.59]
T('2355', '1237') Truth=[0]
T('4716', '598') Truth=[0.59]
T('3422', '4893') Truth=[0.59]
T('3835', '2671') Truth=[0]
T('2670', '4199') Truth=[0.59]
T('630', '1899') Truth=[0]
T('321', '1137') Truth=[0.59]
T('1119', '3761') Truth=[0.59]
T('321', '1136') Truth=[0.59]
T('3900', '1405') Truth=[0.59]
T('4046', '500') Truth=[0.59]
T('4274', '3086') Truth=[0]
T('1399', '491') Truth=[0]
T('3005', '4539') Truth=[0.12]
T('3368', '3326') Truth=[0.59]
T('3005', '4538') Truth=[0.12]
T('854', '7') Truth=[0.59]
T('116', '4046') Truth=[0]
T('4762', '4756') Truth=[0]
T('4762', '4757') Truth=[0]
T('330', '3644') Truth=[0.59]
T('758', '495') Truth=[0.59]
T('3431', '3429') Truth=[0]
T('1118', '3761') Truth=[0.59]
T('1391', '3950') Truth=[0.15]
T('4599', '4924') Truth=[0.59]
T('206', '1654') Truth=[0.59]
T('1492', '2340') Truth=[0.59]
T('3106', '4266') Truth=[0.59]
T('4035', '680') Truth=[0.59]
T('1000', '729') Truth=[0.59]
T('2036', '2025') Truth=[0.59]
T('1849', '3098') Truth=[0.11]
T('1849', '3097') Truth=[0.59]
T('4642', '2678') Truth=[0.59]
T('1849', '3094') Truth=[0.59]
T('1849', '3095') Truth=[0.59]
T('534', '3086') Truth=[0.59]
T('185', '190') Truth=[0]
T('2406', '2931') Truth=[0.59]
T('1297', '769') Truth=[0]
T('1987', '544') Truth=[0]
T('3163', '2612') Truth=[0.59]
T('4074', '2315') Truth=[0]
T('3431', '3430') Truth=[0]
T('3419', '2329') Truth=[0]
T('2355', '2635') Truth=[0]
T('2376', '207') Truth=[0.59]
T('1805', '3557') Truth=[0.59]
T('2677', '4141') Truth=[0]
T('185', '183') Truth=[0.59]
T('3111', '1919') Truth=[0]
T('185', '187') Truth=[0.49]
T('64', '4039') Truth=[0.59]
T('3318', '2620') Truth=[0]
T('86', '726') Truth=[0]
T('185', '189') Truth=[0.14]
T('4074', '4964') Truth=[0]
T('2101', '2100') Truth=[0.59]
T('2101', '2103') Truth=[0.59]
T('2101', '2102') Truth=[0.59]
T('478', '1918') Truth=[0.59]
T('4221', '2391') Truth=[0]
T('544', '4279') Truth=[0]
T('87', '726') Truth=[0]
T('2671', '4142') Truth=[0]
T('4529', '1811') Truth=[0]
T('3422', '4856') Truth=[0.59]
T('3422', '4854') Truth=[0.59]
T('485', '1823') Truth=[0]
T('3422', '4852') Truth=[0.59]
T('4904', '4898') Truth=[0.59]
T('3422', '4850') Truth=[0.59]
T('3422', '4851') Truth=[0.59]
T('187', '190') Truth=[0]
T('3422', '4849') Truth=[0.59]
T('1494', '2360') Truth=[0.59]
T('3422', '4847') Truth=[0.59]
T('754', '3958') Truth=[0.59]
T('1646', '2390') Truth=[0.59]
T('1116', '1177') Truth=[0]
T('68', '4024') Truth=[0]
T('3888', '2000') Truth=[0]
T('1116', '1176') Truth=[0]
T('667', '675') Truth=[0.59]
T('68', '4026') Truth=[0]
T('450', '4426') Truth=[0.59]
T('4165', '3447') Truth=[0.59]
T('2863', '1477') Truth=[0.59]
T('3422', '4860') Truth=[0.59]
T('862', '3547') Truth=[0.59]
T('3888', '2018') Truth=[0]
T('4533', '1713') Truth=[0]
T('3835', '2648') Truth=[0]
T('3422', '4868') Truth=[0.59]
T('3422', '4866') Truth=[0.59]
T('1400', '3042') Truth=[0.59]
T('650', '2934') Truth=[0]
T('1400', '3041') Truth=[0.59]
T('187', '185') Truth=[0.59]
T('187', '183') Truth=[0.74]
T('1400', '3039') Truth=[0.59]
T('1394', '3950') Truth=[0]
T('187', '189') Truth=[0.5]
T('3422', '4859') Truth=[0.59]
T('1765', '3135') Truth=[0.59]
T('3139', '2970') Truth=[0.59]
T('369', '3298') Truth=[0.59]
T('1721', '3605') Truth=[0]
T('69', '4024') Truth=[0]
T('3835', '2650') Truth=[0]
T('69', '4026') Truth=[0]
T('69', '4028') Truth=[0]
T('2282', '410') Truth=[0]
T('4110', '2796') Truth=[0.59]
T('3422', '4878') Truth=[0.59]
T('3422', '4879') Truth=[0.59]
T('3422', '4876') Truth=[0.59]
T('1119', '1120') Truth=[0.59]
T('3422', '4877') Truth=[0.59]
T('3422', '4874') Truth=[0.59]
T('3422', '4875') Truth=[0.59]
T('1964', '1656') Truth=[0]
T('3835', '2654') Truth=[0]
T('3422', '4873') Truth=[0.59]
T('3519', '2011') Truth=[0]
T('244', '68') Truth=[0]
T('244', '69') Truth=[0]
T('189', '190') Truth=[0]
T('4714', '598') Truth=[0.59]
T('3415', '2332') Truth=[0.59]
T('3044', '1821') Truth=[0.59]
T('89', '726') Truth=[0]
T('544', '4289') Truth=[0.59]
T('68', '4028') Truth=[0]
T('301', '590') Truth=[0.59]
T('68', '4029') Truth=[0]
T('1118', '1120') Truth=[0.59]
T('1550', '1215') Truth=[0.59]
T('4695', '2028') Truth=[0]
T('3422', '4886') Truth=[0.59]
T('1587', '2192') Truth=[0.07]
T('3252', '2487') Truth=[0.59]
T('3005', '4527') Truth=[0.12]
T('189', '183') Truth=[0]
T('3582', '2916') Truth=[0]
T('189', '187') Truth=[0]
T('550', '4167') Truth=[0.59]
T('189', '185') Truth=[0]
T('1579', '2235') Truth=[0]
T('2863', '1422') Truth=[0]
T('4468', '2953') Truth=[0]
T('2389', '2206') Truth=[0]
T('3422', '4813') Truth=[0.59]
T('2707', '3340') Truth=[0]
T('2390', '3489') Truth=[0.07]
T('244', '89') Truth=[0]
T('245', '70') Truth=[0]
T('244', '86') Truth=[0]
T('244', '87') Truth=[0]
T('1525', '2875') Truth=[0]
T('2755', '1834') Truth=[0.59]
T('4657', '338') Truth=[0.59]
T('3318', '468') Truth=[0]
T('3863', '101') Truth=[0]
T('3402', '1135') Truth=[0]
T('245', '74') Truth=[0]
T('3422', '4808') Truth=[0.59]
T('4046', '1337') Truth=[0]
T('3422', '4805') Truth=[0.59]
T('3422', '4804') Truth=[0.59]
T('3404', '2444') Truth=[0.59]
T('707', '4160') Truth=[0.59]
T('244', '70') Truth=[0]
T('3422', '4823') Truth=[0.59]
T('3200', '1716') Truth=[0.59]
T('244', '74') Truth=[0]
T('4046', '2650') Truth=[0]
T('3200', '1714') Truth=[0.59]
T('2863', '1437') Truth=[0]
T('3422', '4820') Truth=[0.59]
T('3200', '1719') Truth=[0.59]
T('3200', '1718') Truth=[0.59]
T('2863', '1436') Truth=[0.59]
T('2376', '1088') Truth=[0.59]
T('4558', '610') Truth=[0.59]
T('245', '69') Truth=[0]
T('3402', '2472') Truth=[0]
T('3422', '4815') Truth=[0.59]
T('336', '2') Truth=[0.59]
T('4900', '4898') Truth=[0.59]
T('2389', '3554') Truth=[0.59]
T('3821', '1477') Truth=[0.59]
T('3816', '1578') Truth=[0.59]
T('1643', '3621') Truth=[0.59]
T('2389', '2220') Truth=[0.29]
T('2389', '2224') Truth=[0.59]
T('245', '3805') Truth=[0.59]
T('3422', '4834') Truth=[0.59]
T('2376', '1091') Truth=[0]
T('1978', '610') Truth=[0.59]
T('3422', '4835') Truth=[0.59]
T('3422', '4832') Truth=[0.59]
T('3252', '2441') Truth=[0.59]
T('2781', '669') Truth=[0.59]
T('3422', '4831') Truth=[0.59]
T('680', '495') Truth=[0]
T('4029', '726') Truth=[0]
T('4693', '4682') Truth=[0.59]
T('875', '3416') Truth=[0.59]
T('2974', '1009') Truth=[0.59]
T('2076', '4184') Truth=[0.59]
T('1568', '2380') Truth=[0.59]
T('2945', '500') Truth=[0.59]
T('244', '3805') Truth=[0.59]
T('1983', '526') Truth=[0]
T('3422', '4845') Truth=[0.59]
T('3422', '4843') Truth=[0.59]
T('3422', '4844') Truth=[0.59]
T('4046', '2671') Truth=[0]
T('3422', '4842') Truth=[0.59]
T('245', '87') Truth=[0]
T('3422', '4838') Truth=[0.59]
T('3570', '1721') Truth=[0]
T('245', '89') Truth=[0]
T('3422', '4836') Truth=[0.59]
T('703', '1948') Truth=[0]
T('511', '2000') Truth=[0.59]
T('225', '1480') Truth=[0.59]
T('3771', '3769') Truth=[0]
T('3740', '685') Truth=[0]
T('2898', '2389') Truth=[0]
T('2259', '1584') Truth=[0.59]
T('4023', '726') Truth=[0]
T('187', '2304') Truth=[0.02]
T('2487', '3252') Truth=[0.12]
T('4836', '4797') Truth=[0.59]
T('2376', '1031') Truth=[0]
T('3881', '4666') Truth=[0]
T('3561', '4076') Truth=[0]
T('3771', '3767') Truth=[0]
T('4836', '4790') Truth=[0.59]
T('3771', '3766') Truth=[0]
T('493', '1766') Truth=[0]
T('4836', '4791') Truth=[0.59]
T('3222', '684') Truth=[0.59]
T('4836', '4793') Truth=[0.59]
T('3772', '3769') Truth=[0]
T('3222', '681') Truth=[0.59]
T('3772', '3767') Truth=[0]
T('3757', '1367') Truth=[0.59]
T('2898', '2390') Truth=[0]
T('3772', '3766') Truth=[0]
T('1585', '3481') Truth=[0.59]
T('4024', '726') Truth=[0]
T('1037', '330') Truth=[0.59]
T('846', '326') Truth=[0]
T('2898', '205') Truth=[0]
T('4836', '4787') Truth=[0.59]
T('4267', '4405') Truth=[0.59]
T('4836', '4789') Truth=[0.59]
T('4836', '4788') Truth=[0.59]
T('875', '3425') Truth=[0.59]
T('2961', '2487') Truth=[0.15]
T('3975', '3182') Truth=[0.59]
T('3821', '1436') Truth=[0.59]
T('1230', '3224') Truth=[0.59]
T('3821', '1437') Truth=[0]
T('3318', '495') Truth=[0]
T('4836', '4781') Truth=[0.59]
T('3223', '662') Truth=[0.59]
T('854', '1099') Truth=[0.59]
T('1100', '410') Truth=[0]
T('3771', '3772') Truth=[0]
T('2271', '518') Truth=[0]
T('1296', '769') Truth=[0]
T('341', '2256') Truth=[0.59]
T('4836', '4784') Truth=[0.59]
T('2795', '500') Truth=[0.59]
T('823', '2748') Truth=[0]
T('420', '4809') Truth=[0.59]
T('4025', '726') Truth=[0]
T('189', '2304') Truth=[0]
T('1048', '2380') Truth=[0.59]
T('2753', '1834') Truth=[0]
T('4679', '3554') Truth=[0.59]
T('4229', '144') Truth=[0.59]
T('1908', '4546') Truth=[0.47]
T('2018', '3537') Truth=[0.59]
T('4520', '1863') Truth=[0.59]
T('2680', '999') Truth=[0]
T('2377', '2371') Truth=[0]
T('3292', '3291') Truth=[0.59]
T('2277', '2646') Truth=[0]
T('3772', '3771') Truth=[0]
T('2680', '994') Truth=[0.59]
T('3513', '2009') Truth=[0.59]
T('4026', '726') Truth=[0]
T('2127', '4453') Truth=[0]
T('3196', '2200') Truth=[0]
T('3175', '301') Truth=[0]
T('3422', '4801') Truth=[0.59]
T('3175', '302') Truth=[0.59]
T('3422', '4802') Truth=[0.19]
T('4046', '2633') Truth=[0]
T('4265', '3119') Truth=[0.59]
T('223', '603') Truth=[0]
T('3196', '2201') Truth=[0]
T('1208', '2262') Truth=[0]
T('4520', '1855') Truth=[0.59]
T('3318', '475') Truth=[0]
T('2707', '2002') Truth=[0]
T('1791', '1861') Truth=[0.59]
T('2696', '2984') Truth=[0.59]
T('2527', '205') Truth=[0.59]
T('3402', '1129') Truth=[0]
T('2272', '1388') Truth=[0.59]
T('3565', '4110') Truth=[0.59]
T('4556', '1578') Truth=[0.59]
T('2966', '3817') Truth=[0]
T('4741', '3708') Truth=[0.59]
T('653', '1582') Truth=[0.59]
T('3023', '3080') Truth=[0.59]
T('245', '3741') Truth=[0]
T('4836', '4875') Truth=[0.59]
T('4836', '4874') Truth=[0.59]
T('4836', '4877') Truth=[0.59]
T('4836', '4876') Truth=[0.59]
T('4836', '4879') Truth=[0.59]
T('4836', '4878') Truth=[0.59]
T('3717', '4130') Truth=[0]
T('2535', '3679') Truth=[0]
T('4053', '3912') Truth=[0]
T('2900', '1983') Truth=[0.04]
T('4836', '4873') Truth=[0.59]
T('3354', '3506') Truth=[0.59]
T('2390', '3532') Truth=[0.07]
T('1393', '534') Truth=[0.42]
T('510', '4581') Truth=[0.59]
T('2495', '4532') Truth=[0.59]
T('2123', '3233') Truth=[0.59]
T('2390', '2206') Truth=[0]
T('4836', '4866') Truth=[0.59]
T('2536', '3679') Truth=[0]
T('4836', '4868') Truth=[0.59]
T('3401', '2522') Truth=[0.59]
T('244', '3741') Truth=[0]
T('4091', '2163') Truth=[0.59]
T('1990', '2681') Truth=[0]
T('4836', '4860') Truth=[0.59]
T('4052', '3912') Truth=[0]
T('544', '1987') Truth=[0]
T('4423', '4422') Truth=[0.59]
T('1215', '4802') Truth=[0.59]
T('3404', '3835') Truth=[0.59]
T('4144', '1141') Truth=[0]
T('3795', '130') Truth=[0.59]
T('3078', '1508') Truth=[0.23]
T('3719', '4138') Truth=[0.59]
T('497', '2998') Truth=[0]
T('3422', '126') Truth=[0.59]
T('1395', '1391') Truth=[0]
T('2817', '4302') Truth=[0.59]
T('2690', '1796') Truth=[0]
T('4836', '4893') Truth=[0.59]
T('2533', '2390') Truth=[0.4]
T('4424', '4428') Truth=[0]
T('1723', '1034') Truth=[0]
T('235', '2589') Truth=[0.59]
T('2330', '2971') Truth=[0.59]
T('2495', '4558') Truth=[0.59]
T('4742', '3708') Truth=[0.59]
T('4990', '2986') Truth=[0]
T('3090', '2624') Truth=[0]
T('2232', '4164') Truth=[0.59]
T('4836', '4886') Truth=[0.59]
T('4597', '252') Truth=[0.59]
T('1394', '1395') Truth=[0]
T('2390', '2228') Truth=[0.59]
T('2287', '3900') Truth=[0.59]
T('507', '2015') Truth=[0]
T('1438', '988') Truth=[0.59]
T('158', '495') Truth=[0.59]
T('4836', '4831') Truth=[0.59]
T('3028', '4300') Truth=[0.59]
T('1263', '4292') Truth=[0.59]
T('4836', '4832') Truth=[0.59]
T('4836', '4835') Truth=[0.59]
T('4836', '4834') Truth=[0.59]
T('4674', '3631') Truth=[0.59]
T('1849', '3101') Truth=[0.59]
T('4716', '1430') Truth=[0]
T('720', '1656') Truth=[0.59]
T('4900', '4904') Truth=[0.59]
T('2109', '2107') Truth=[0.59]
T('3919', '3930') Truth=[0.59]
T('834', '2500') Truth=[0]
T('819', '1430') Truth=[0.59]
T('400', '2395') Truth=[0.59]
T('4990', '2922') Truth=[0]
T('4836', '4820') Truth=[0.59]
T('3741', '726') Truth=[0]
T('2677', '1978') Truth=[0]
T('4836', '4823') Truth=[0.59]
T('2527', '2450') Truth=[0.59]
T('1371', '2938') Truth=[0.59]
T('4082', '2271') Truth=[0]
T('146', '1407') Truth=[0.59]
T('4836', '4849') Truth=[0.59]
T('4129', '1364') Truth=[0.59]
T('301', '2682') Truth=[0.59]
T('205', '2906') Truth=[0]
T('4150', '0') Truth=[0]
T('4836', '4852') Truth=[0.59]
T('4836', '4854') Truth=[0.59]
T('4836', '4856') Truth=[0.59]
T('4836', '4859') Truth=[0.59]
T('2261', '1584') Truth=[0]
T('4037', '1506') Truth=[0.59]
T('4836', '4851') Truth=[0.59]
T('3181', '3776') Truth=[0.59]
T('4836', '4850') Truth=[0.59]
T('116', '978') Truth=[0]
T('3564', '4110') Truth=[0.59]
T('834', '2523') Truth=[0]
T('4836', '4838') Truth=[0.59]
T('249', '3749') Truth=[0.09]
T('2687', '1838') Truth=[0]
T('631', '4046') Truth=[0]
T('2898', '2450') Truth=[0]
T('3757', '1425') Truth=[0.59]
T('1703', '495') Truth=[0.59]
T('4836', '4842') Truth=[0.59]
T('519', '3208') Truth=[0]
T('4836', '4844') Truth=[0.59]
T('2270', '2772') Truth=[0.59]
T('4836', '4843') Truth=[0.59]
T('4836', '4845') Truth=[0.59]
T('1143', '2192') Truth=[0.59]
T('4301', '3684') Truth=[0]
T('4836', '4847') Truth=[0.59]
T('4992', '2922') Truth=[0]
T('1462', '1461') Truth=[0.59]
T('221', '598') Truth=[0]
T('1944', '1918') Truth=[0.59]
T('1462', '1460') Truth=[0.59]
T('1671', '2014') Truth=[0]
T('769', '2499') Truth=[0.59]
T('1627', '495') Truth=[0.59]
T('2578', '3125') Truth=[0]
T('0', '2712') Truth=[0.59]
T('249', '1116') Truth=[0.33]
T('410', '2282') Truth=[0]
T('4240', '2153') Truth=[0.59]
T('1711', '2491') Truth=[0]
T('2837', '4095') Truth=[0.59]
T('2902', '4150') Truth=[0]
T('3767', '498') Truth=[0]
T('2315', '4074') Truth=[0]
T('1413', '4216') Truth=[0.59]
T('1413', '4217') Truth=[0.59]
T('1413', '4218') Truth=[0]
T('1413', '4219') Truth=[0.59]
T('3252', '326') Truth=[0]
T('3851', '2499') Truth=[0]
T('1491', '200') Truth=[0]
T('2631', '2055') Truth=[0.59]
T('2631', '2052') Truth=[0.59]
T('3402', '22') Truth=[0]
T('533', '3014') Truth=[0]
T('3768', '498') Truth=[0]
T('2472', '3484') Truth=[0]
T('2781', '1587') Truth=[0.59]
T('4836', '4805') Truth=[0.59]
T('4836', '4808') Truth=[0.59]
T('2502', '500') Truth=[0.59]
T('4836', '4813') Truth=[0.59]
T('4836', '4815') Truth=[0.59]
T('1449', '2912') Truth=[0.59]
T('1449', '2917') Truth=[0.59]
T('127', '849') Truth=[0]
T('4991', '2908') Truth=[0.59]
T('3975', '4520') Truth=[0.59]
T('4496', '2670') Truth=[0.59]
T('1671', '4646') Truth=[0.59]
T('1492', '1073') Truth=[0.59]
T('3769', '498') Truth=[0.43]
T('271', '3404') Truth=[0.59]
T('154', '2624') Truth=[0]
T('4836', '4802') Truth=[0.19]
T('1389', '1411') Truth=[0.59]
T('4836', '4801') Truth=[0.59]
T('4836', '4804') Truth=[0.59]
