--- Atoms: 
T('2874', '1697') Truth=[0]
T('569', '4609') Truth=[0]
T('4023', '4029') Truth=[0]
T('3749', '2192') Truth=[0]
T('1877', '327') Truth=[0.59]
T('276', '4533') Truth=[0]
T('463', '3612') Truth=[0]
T('4412', '2931') Truth=[0]
T('2453', '1249') Truth=[0.59]
T('2328', '2307') Truth=[0]
T('305', '1194') Truth=[0.59]
T('3953', '4971') Truth=[0.59]
T('4900', '4242') Truth=[0.59]
T('1611', '1612') Truth=[0.59]
T('218', '3961') Truth=[0.59]
T('4375', '56') Truth=[0]
T('4046', '715') Truth=[0]
T('4047', '4650') Truth=[0]
T('3369', '961') Truth=[0.59]
T('4047', '4651') Truth=[0]
T('4047', '4652') Truth=[0]
T('3850', '3967') Truth=[0.59]
T('2753', '2527') Truth=[0]
T('3642', '4256') Truth=[0]
T('4195', '2874') Truth=[0]
T('3090', '642') Truth=[0]
T('745', '3884') Truth=[0.59]
T('1800', '327') Truth=[0]
T('4026', '4028') Truth=[0]
T('766', '1856') Truth=[0]
T('4026', '4029') Truth=[0]
T('4636', '1688') Truth=[0.59]
T('2007', '495') Truth=[0]
T('463', '3645') Truth=[0]
T('4026', '4024') Truth=[0]
T('3264', '2538') Truth=[0.59]
T('1066', '1074') Truth=[0.59]
T('4506', '4504') Truth=[0]
T('426', '685') Truth=[0]
T('4169', '3679') Truth=[0]
T('4249', '140') Truth=[0]
T('2724', '3367') Truth=[0.59]
T('3017', '1549') Truth=[0]
T('2152', '4352') Truth=[0.59]
T('4048', '3318') Truth=[0]
T('2753', '2533') Truth=[0]
T('4287', '1394') Truth=[0]
T('2437', '636') Truth=[0.59]
T('1983', '2906') Truth=[0]
T('1983', '2907') Truth=[0]
T('4024', '4030') Truth=[0]
T('2684', '1194') Truth=[0.59]
T('1801', '327') Truth=[0.59]
T('485', '2922') Truth=[0]
T('1674', '1783') Truth=[0]
T('685', '2384') Truth=[0]
T('846', '2260') Truth=[0]
T('3850', '2645') Truth=[0.59]
T('4245', '1853') Truth=[0]
T('4047', '4648') Truth=[0]
T('1020', '2891') Truth=[0.59]
T('4389', '4136') Truth=[0]
T('2282', '3246') Truth=[0.59]
T('522', '3807') Truth=[0.59]
T('1983', '2904') Truth=[0]
T('3837', '1549') Truth=[0]
T('3953', '2335') Truth=[0]
T('305', '4241') Truth=[0.59]
T('1983', '2900') Truth=[0]
T('3270', '3760') Truth=[0.59]
T('4500', '635') Truth=[0.59]
T('124', '2810') Truth=[0]
T('2641', '2917') Truth=[0]
T('124', '2812') Truth=[0.59]
T('2239', '304') Truth=[0.59]
T('2239', '300') Truth=[0.59]
T('967', '411') Truth=[0.59]
T('2133', '4596') Truth=[0.17]
T('1626', '4525') Truth=[0.59]
T('2972', '2584') Truth=[0]
T('1477', '1436') Truth=[0]
T('1702', '2719') Truth=[0.59]
T('3765', '4528') Truth=[0.59]
T('4915', '4914') Truth=[0.59]
T('847', '2279') Truth=[0.59]
T('4915', '4913') Truth=[0.59]
T('4915', '4916') Truth=[0.59]
T('4164', '4988') Truth=[0]
T('2753', '3807') Truth=[0]
T('2722', '4666') Truth=[0]
T('1100', '618') Truth=[0]
T('533', '298') Truth=[0.59]
T('4915', '4912') Truth=[0.59]
T('568', '3329') Truth=[0]
T('512', '1327') Truth=[0]
T('3749', '2149') Truth=[0]
T('4383', '4141') Truth=[0]
T('1483', '2641') Truth=[0]
T('1802', '1109') Truth=[0.59]
T('652', '2744') Truth=[0]
T('1956', '1908') Truth=[0.59]
T('2926', '4082') Truth=[0]
T('249', '4093') Truth=[0.15]
T('249', '1814') Truth=[0.59]
T('1327', '3225') Truth=[0.11]
T('3698', '521') Truth=[0.59]
T('2001', '436') Truth=[0.59]
T('2916', '1975') Truth=[0.59]
T('2358', '676') Truth=[0.59]
T('569', '2010') Truth=[0]
T('968', '428') Truth=[0.59]
T('1339', '3997') Truth=[0]
T('568', '3356') Truth=[0.59]
T('1142', '4077') Truth=[0]
T('568', '3357') Truth=[0.23]
T('3998', '3124') Truth=[0.59]
T('1967', '4005') Truth=[0]
T('1954', '256') Truth=[0.59]
T('843', '4049') Truth=[0.59]
T('2707', '2279') Truth=[0]
T('4836', '4130') Truth=[0.59]
T('326', '2260') Truth=[0]
T('522', '2527') Truth=[0.59]
T('2932', '1701') Truth=[0.59]
T('4006', '356') Truth=[0.59]
T('4044', '3304') Truth=[0]
T('4245', '4081') Truth=[0]
T('769', '1856') Truth=[0]
T('1579', '3774') Truth=[0]
T('1619', '4627') Truth=[0.59]
T('1956', '4175') Truth=[0.59]
T('1339', '3996') Truth=[0]
T('3027', '585') Truth=[0.59]
T('3517', '2254') Truth=[0.59]
T('3698', '3195') Truth=[0.59]
T('3049', '4256') Truth=[0]
T('734', '518') Truth=[0.59]
T('2028', '2337') Truth=[0]
T('4267', '781') Truth=[0]
T('4505', '1430') Truth=[0]
T('3550', '2659') Truth=[0]
T('3771', '3118') Truth=[0]
T('838', '205') Truth=[0.59]
T('2448', '1327') Truth=[0]
T('331', '3484') Truth=[0.59]
T('758', '3717') Truth=[0]
T('4350', '1443') Truth=[0]
T('2755', '3807') Truth=[0.01]
T('2289', '1423') Truth=[0.59]
T('2472', '4076') Truth=[0.41]
T('4044', '1557') Truth=[0]
T('450', '4274') Truth=[0]
T('4075', '356') Truth=[0]
T('968', '440') Truth=[0.59]
T('356', '2770') Truth=[0.59]
T('2254', '2255') Truth=[0]
T('3487', '3835') Truth=[0]
T('299', '2571') Truth=[0.59]
T('2040', '1671') Truth=[0]
T('968', '447') Truth=[0.59]
T('37', '1103') Truth=[0.59]
T('645', '1554') Truth=[0.59]
T('3863', '306') Truth=[0]
T('3901', '2082') Truth=[0]
T('3540', '1410') Truth=[0.59]
T('3901', '2081') Truth=[0]
T('3901', '2080') Truth=[0]
T('3754', '3329') Truth=[0]
T('4319', '4954') Truth=[0.59]
T('2147', '2650') Truth=[0]
T('446', '4350') Truth=[0]
T('4287', '3950') Truth=[0]
T('1116', '1328') Truth=[0]
T('2901', '2501') Truth=[0.59]
T('2275', '703') Truth=[0]
T('2127', '3346') Truth=[0.59]
T('3517', '3520') Truth=[0]
T('2898', '447') Truth=[0]
T('2387', '1110') Truth=[0.59]
T('1476', '1478') Truth=[0]
T('485', '2986') Truth=[0]
T('4910', '4936') Truth=[0]
T('3294', '2170') Truth=[0]
T('1863', '3049') Truth=[0]
T('1956', '1954') Truth=[0.59]
T('1964', '4093') Truth=[0]
T('2422', '780') Truth=[0.59]
T('4660', '485') Truth=[0]
T('875', '3220') Truth=[0.59]
T('2902', '2501') Truth=[0]
T('4292', '3883') Truth=[0]
T('4915', '4905') Truth=[0.59]
T('4274', '3218') Truth=[0]
T('2781', '2192') Truth=[0]
T('4915', '4907') Truth=[0.59]
T('1704', '2719') Truth=[0.59]
T('4915', '4909') Truth=[0.59]
T('2147', '1337') Truth=[0]
T('4114', '2908') Truth=[0]
T('4915', '4908') Truth=[0.59]
T('994', '996') Truth=[0.59]
T('1480', '1385') Truth=[0.59]
T('1480', '1384') Truth=[0]
T('2124', '2062') Truth=[0.59]
T('2898', '440') Truth=[0]
T('3200', '4194') Truth=[0.59]
T('937', '2986') Truth=[0.59]
T('994', '999') Truth=[0]
T('610', '1900') Truth=[0]
T('3524', '3403') Truth=[0]
T('3595', '868') Truth=[0.59]
T('1699', '610') Truth=[0]
T('875', '614') Truth=[0.59]
T('2147', '2671') Truth=[0]
T('4319', '4973') Truth=[0.59]
T('1523', '3512') Truth=[0.59]
T('2720', '4664') Truth=[0]
T('631', '2147') Truth=[0]
T('1475', '1476') Truth=[0]
T('2898', '428') Truth=[0]
T('4267', '4664') Truth=[0]
T('2390', '2389') Truth=[0.14]
T('1475', '1479') Truth=[0]
T('1475', '1478') Truth=[0]
T('497', '2823') Truth=[0]
T('4078', '356') Truth=[0]
T('4338', '1625') Truth=[0.59]
T('2523', '495') Truth=[0.59]
T('1143', '4093') Truth=[0.59]
T('1703', '2719') Truth=[0.59]
T('1964', '4074') Truth=[0.59]
T('1884', '4988') Truth=[0]
T('3615', '4675') Truth=[0.59]
T('3844', '686') Truth=[0]
T('412', '1571') Truth=[0.59]
T('3510', '3670') Truth=[0.59]
T('836', '170') Truth=[0]
T('3719', '411') Truth=[0.59]
T('178', '855') Truth=[0.59]
T('3510', '3677') Truth=[0.59]
T('3510', '3675') Truth=[0.59]
T('3510', '3676') Truth=[0.59]
T('3510', '3674') Truth=[0.59]
T('4520', '495') Truth=[0]
T('2755', '440') Truth=[0.01]
T('3163', '751') Truth=[0.59]
T('1399', '4636') Truth=[0]
T('607', '228') Truth=[0.59]
T('1582', '3764') Truth=[0]
T('2261', '2210') Truth=[0]
T('72', '1407') Truth=[0]
T('93', '387') Truth=[0]
T('2633', '4046') Truth=[0]
T('3510', '3683') Truth=[0.59]
T('4533', '302') Truth=[0]
T('3510', '3680') Truth=[0]
T('4533', '301') Truth=[0]
T('3541', '2823') Truth=[0]
T('3510', '3681') Truth=[0.59]
T('4865', '2935') Truth=[0.59]
T('1320', '3357') Truth=[0.49]
T('2781', '3590') Truth=[0]
T('3856', '512') Truth=[0.59]
T('989', '988') Truth=[0.59]
T('2755', '428') Truth=[0.01]
T('3869', '3895') Truth=[0]
T('989', '986') Truth=[0.59]
T('3869', '3894') Truth=[0]
T('989', '984') Truth=[0.59]
T('3869', '3892') Truth=[0]
T('1983', '3413') Truth=[0]
T('4091', '1070') Truth=[0.59]
T('3116', '2600') Truth=[0.59]
T('3869', '3889') Truth=[0]
T('3869', '3888') Truth=[0]
T('2377', '2680') Truth=[0]
T('4211', '2725') Truth=[0.49]
T('4399', '1884') Truth=[0]
T('41', '2279') Truth=[0]
T('4226', '495') Truth=[0]
T('1549', '727') Truth=[0]
T('2146', '1429') Truth=[0.59]
T('4175', '1853') Truth=[0]
T('652', '4405') Truth=[0]
T('3817', '1853') Truth=[0]
T('3185', '1357') Truth=[0.59]
T('2392', '3761') Truth=[0.59]
T('1471', '2851') Truth=[0]
T('4052', '2855') Truth=[0.52]
T('2753', '447') Truth=[0]
T('3175', '4533') Truth=[0]
T('1480', '2709') Truth=[0.49]
T('2753', '440') Truth=[0]
T('3891', '3512') Truth=[0.59]
T('1568', '3984') Truth=[0.59]
T('4542', '1070') Truth=[0.59]
T('2587', '650') Truth=[0.59]
T('2147', '2759') Truth=[0]
T('2798', '1676') Truth=[0]
T('193', '4549') Truth=[0.59]
T('4497', '758') Truth=[0]
T('2494', '2149') Truth=[0.59]
T('2798', '1674') Truth=[0.49]
T('3805', '3741') Truth=[0]
T('3076', '1773') Truth=[0]
T('2772', '4139') Truth=[0]
T('4051', '2855') Truth=[0]
T('3076', '1772') Truth=[0]
T('4497', '760') Truth=[0]
T('2018', '3869') Truth=[0]
T('518', '2566') Truth=[0.59]
T('4956', '4532') Truth=[0.59]
T('4227', '495') Truth=[0]
T('1048', '3939') Truth=[0]
T('4399', '4937') Truth=[0.59]
T('507', '505') Truth=[0.19]
T('1884', '1954') Truth=[0.59]
T('3343', '3869') Truth=[0]
T('136', '2634') Truth=[0.59]
T('1056', '1211') Truth=[0]
T('834', '3605') Truth=[0]
T('2419', '1751') Truth=[0.59]
T('2755', '477') Truth=[0.01]
T('4399', '1853') Truth=[0]
T('2390', '3729') Truth=[0.07]
T('2143', '1409') Truth=[0]
T('2817', '1455') Truth=[0.59]
T('2671', '2648') Truth=[0]
T('4992', '1823') Truth=[0]
T('412', '3304') Truth=[0.59]
T('1472', '1578') Truth=[0.59]
T('876', '542') Truth=[0]
T('507', '4468') Truth=[0.23]
T('116', '715') Truth=[0]
T('1891', '1898') Truth=[0.59]
T('2373', '2680') Truth=[0]
T('45', '994') Truth=[0]
T('1891', '1893') Truth=[0.59]
T('2671', '2654') Truth=[0]
T('3053', '3773') Truth=[0.59]
T('3636', '3948') Truth=[0.59]
T('668', '3816') Truth=[0.59]
T('2671', '2650') Truth=[0]
T('1212', '1142') Truth=[0]
T('1953', '30') Truth=[0.59]
T('2755', '471') Truth=[0.01]
T('3720', '336') Truth=[0.59]
T('781', '4636') Truth=[0]
T('2674', '2624') Truth=[0]
T('45', '999') Truth=[0]
T('1891', '1892') Truth=[0.59]
T('2355', '2029') Truth=[0]
T('2125', '4741') Truth=[0.59]
T('3343', '3889') Truth=[0.59]
T('4139', '2774') Truth=[0.59]
T('3343', '3888') Truth=[0]
T('2056', '2070') Truth=[0]
T('1583', '3774') Truth=[0]
T('714', '1554') Truth=[0]
T('1220', '0') Truth=[0.59]
T('1891', '1885') Truth=[0.59]
T('1091', '2908') Truth=[0]
T('819', '2558') Truth=[0.59]
T('3510', '3657') Truth=[0.59]
T('3510', '3658') Truth=[0.59]
T('2722', '1641') Truth=[0]
T('3506', '2411') Truth=[0.59]
T('2781', '2236') Truth=[0]
T('1278', '1276') Truth=[0.59]
T('819', '3881') Truth=[0.59]
T('3565', '426') Truth=[0.19]
T('1278', '1274') Truth=[0.59]
T('4546', '4988') Truth=[0]
T('2633', '116') Truth=[0]
T('4620', '1872') Truth=[0]
T('70', '1491') Truth=[0]
T('3875', '3741') Truth=[0]
T('1048', '3984') Truth=[0]
T('4923', '102') Truth=[0]
T('2671', '1337') Truth=[0]
T('2007', '1327') Truth=[0]
T('3817', '4081') Truth=[0]
T('1975', '3582') Truth=[0]
T('3613', '4675') Truth=[0]
T('1975', '3581') Truth=[0]
T('2420', '849') Truth=[0]
T('2261', '3527') Truth=[0]
T('2261', '3526') Truth=[0]
T('704', '3403') Truth=[0]
T('3972', '2195') Truth=[0.19]
T('3343', '3895') Truth=[0.59]
T('4710', '2114') Truth=[0]
T('2261', '3529') Truth=[0]
T('4375', '1262') Truth=[0]
T('3026', '3273') Truth=[0]
T('402', '3481') Truth=[0]
T('3510', '3669') Truth=[0.59]
T('3510', '3667') Truth=[0.59]
T('1483', '2709') Truth=[0]
T('2755', '447') Truth=[0.01]
T('3510', '3662') Truth=[0.59]
T('1679', '3589') Truth=[0.59]
T('4141', '1371') Truth=[0]
T('1796', '3023') Truth=[0.59]
T('4175', '4081') Truth=[0]
T('1956', '4245') Truth=[0.59]
T('2753', '477') Truth=[0]
T('3343', '3892') Truth=[0]
T('4915', '1907') Truth=[0.59]
T('485', '4660') Truth=[0]
T('3343', '3894') Truth=[0]
T('3222', '2200') Truth=[0]
T('463', '116') Truth=[0]
T('2520', '568') Truth=[0.59]
T('2753', '471') Truth=[0]
T('2724', '2960') Truth=[0.59]
T('1983', '838') Truth=[0]
T('4164', '254') Truth=[0]
T('4399', '4081') Truth=[0]
T('2411', '3506') Truth=[0]
T('4164', '256') Truth=[0.59]
T('1964', '2322') Truth=[0.59]
T('1199', '4345') Truth=[0]
T('1884', '1908') Truth=[0.59]
T('3273', '2498') Truth=[0]
T('3273', '2499') Truth=[0]
T('2390', '1983') Truth=[0.05]
T('2494', '2996') Truth=[0.59]
T('3434', '2370') Truth=[0.59]
T('2533', '2527') Truth=[0]
T('3864', '3854') Truth=[0.59]
T('4915', '4130') Truth=[0.59]
T('4150', '2501') Truth=[0]
T('3863', '3865') Truth=[0]
T('4120', '2025') Truth=[0.59]
T('968', '3807') Truth=[0.59]
T('1753', '1700') Truth=[0.59]
T('4221', '450') Truth=[0]
T('3864', '3858') Truth=[0]
T('3023', '4568') Truth=[0]
T('4546', '1884') Truth=[0]
T('3017', '727') Truth=[0]
T('1406', '658') Truth=[0.08]
T('1884', '4175') Truth=[0.59]
T('383', '0') Truth=[0.59]
T('4910', '256') Truth=[0]
T('1809', '1193') Truth=[0.59]
T('2556', '119') Truth=[0]
T('3864', '3865') Truth=[0.59]
T('4245', '4988') Truth=[0]
T('3864', '3863') Truth=[0.59]
T('4511', '3164') Truth=[0.59]
T('3864', '3861') Truth=[0.59]
T('1992', '2814') Truth=[0.59]
T('27', '26') Truth=[0.59]
T('1525', '2299') Truth=[0]
T('2448', '512') Truth=[0.59]
T('3026', '4551') Truth=[0]
T('4648', '4650') Truth=[0]
T('4249', '2308') Truth=[0]
T('2855', '4051') Truth=[0.43]
T('2371', '2680') Truth=[0]
T('4382', '3774') Truth=[0]
T('3950', '1901') Truth=[0.59]
T('4648', '4651') Truth=[0]
T('4648', '4652') Truth=[0]
T('489', '2007') Truth=[0.59]
T('1912', '2911') Truth=[0.59]
T('4141', '2677') Truth=[0]
T('1565', '3945') Truth=[0]
T('4418', '4710') Truth=[0]
T('4545', '3617') Truth=[0.59]
T('3614', '3304') Truth=[0]
T('418', '1593') Truth=[0.59]
T('3438', '2353') Truth=[0.59]
T('1524', '2299') Truth=[0]
T('2055', '2052') Truth=[0.59]
T('1441', '4949') Truth=[0.59]
T('4915', '219') Truth=[0.59]
T('3881', '4936') Truth=[0.59]
T('4546', '4937') Truth=[0]
T('860', '2851') Truth=[0.59]
T('4545', '3618') Truth=[0.59]
T('617', '1816') Truth=[0]
T('2535', '2536') Truth=[0]
T('3027', '3218') Truth=[0.59]
T('4120', '2036') Truth=[0.59]
T('1565', '2605') Truth=[0]
T('167', '161') Truth=[0.59]
T('1566', '3923') Truth=[0]
T('1565', '3939') Truth=[0]
T('298', '369') Truth=[0]
T('2440', '2709') Truth=[0.23]
T('167', '165') Truth=[0.59]
T('3859', '1327') Truth=[0]
T('167', '164') Truth=[0.59]
T('2039', '3581') Truth=[0]
T('4733', '595') Truth=[0]
T('2039', '3582') Truth=[0]
T('714', '4640') Truth=[0]
T('2092', '1973') Truth=[0.59]
T('3861', '3858') Truth=[0]
T('2092', '1974') Truth=[0.59]
T('4546', '1853') Truth=[0]
T('3570', '2430') Truth=[0]
T('3861', '3854') Truth=[0.59]
T('4195', '3303') Truth=[0]
T('2753', '428') Truth=[0]
T('3495', '4222') Truth=[0]
T('1814', '4164') Truth=[0.59]
T('2620', '4114') Truth=[0]
T('4488', '1676') Truth=[0]
T('610', '4956') Truth=[0]
T('4458', '4205') Truth=[0.59]
T('3861', '3863') Truth=[0.59]
T('4106', '3545') Truth=[0]
T('3613', '1557') Truth=[0]
T('3908', '2931') Truth=[0]
T('4497', '2842') Truth=[0]
T('4497', '2843') Truth=[0]
T('3605', '834') Truth=[0]
T('3861', '3865') Truth=[0.59]
T('249', '2236') Truth=[0]
T('68', '726') Truth=[0]
T('2778', '1850') Truth=[0.59]
T('3417', '435') Truth=[0.59]
T('3515', '4073') Truth=[0]
T('3496', '4222') Truth=[0]
T('2556', '4055') Truth=[0]
T('4425', '2840') Truth=[0]
T('425', '603') Truth=[0]
T('545', '2262') Truth=[0]
T('4430', '2748') Truth=[0.28]
T('1487', '3167') Truth=[0.59]
T('493', '685') Truth=[0]
T('244', '4029') Truth=[0]
T('4194', '4666') Truth=[0]
T('244', '4028') Truth=[0]
T('3222', '1747') Truth=[0.59]
T('4068', '4405') Truth=[0]
T('4213', '560') Truth=[0.59]
T('1558', '1459') Truth=[0.59]
T('1558', '1458') Truth=[0.59]
T('1783', '4488') Truth=[0.59]
T('1558', '1457') Truth=[0.59]
T('3454', '2998') Truth=[0]
T('244', '4023') Truth=[0]
T('1565', '3984') Truth=[0]
T('1453', '4809') Truth=[0.59]
T('2490', '1699') Truth=[0.59]
T('1796', '1258') Truth=[0.59]
T('244', '4026') Truth=[0]
T('69', '726') Truth=[0]
T('244', '4024') Truth=[0]
T('4807', '4516') Truth=[0]
T('3330', '1339') Truth=[0.59]
T('249', '3590') Truth=[0.15]
T('4489', '1689') Truth=[0]
T('4164', '4188') Truth=[0]
T('2477', '3636') Truth=[0]
T('3615', '1557') Truth=[0]
T('3863', '3861') Truth=[0]
T('1066', '1901') Truth=[0.59]
T('2633', '978') Truth=[0]
T('2076', '2647') Truth=[0.59]
T('3856', '1327') Truth=[0]
T('2507', '724') Truth=[0.59]
T('3863', '3858') Truth=[0]
T('2671', '3925') Truth=[0]
T('3863', '3854') Truth=[0]
T('1093', '760') Truth=[0]
T('2692', '244') Truth=[0]
T('40', '1852') Truth=[0]
T('3487', '463') Truth=[0]
T('3837', '727') Truth=[0]
T('968', '2527') Truth=[0.59]
T('4511', '548') Truth=[0.59]
T('2491', '1699') Truth=[0]
T('3422', '4771') Truth=[0.59]
T('3684', '3844') Truth=[0]
T('726', '2204') Truth=[0]
T('3422', '4770') Truth=[0.59]
T('4865', '4321') Truth=[0.59]
T('187', '1937') Truth=[0]
T('3565', '1766') Truth=[0]
T('4990', '658') Truth=[0]
T('3565', '1765') Truth=[0.59]
T('3422', '4775') Truth=[0.59]
T('3753', '495') Truth=[0.59]
T('2671', '116') Truth=[0]
T('145', '729') Truth=[0.59]
T('1657', '4722') Truth=[0.59]
T('3766', '4234') Truth=[0]
T('3817', '4546') Truth=[0]
T('3972', '1306') Truth=[0]
T('4287', '1055') Truth=[0]
T('2346', '3975') Truth=[0.45]
T('3523', '534') Truth=[0.44]
T('3423', '3442') Truth=[0]
T('1912', '3066') Truth=[0.59]
T('3423', '3441') Truth=[0]
T('1013', '3972') Truth=[0]
T('2547', '781') Truth=[0]
T('2477', '2849') Truth=[0.59]
T('3422', '4787') Truth=[0.59]
T('3422', '4784') Truth=[0.59]
T('3422', '4785') Truth=[0.59]
T('70', '4024') Truth=[0]
T('2766', '2968') Truth=[0.59]
T('70', '4025') Truth=[0]
T('271', '2250') Truth=[0.12]
T('70', '4026') Truth=[0]
T('70', '4028') Truth=[0]
T('70', '4029') Truth=[0]
T('2931', '1422') Truth=[0]
T('116', '223') Truth=[0]
T('3441', '1443') Truth=[0]
T('1594', '4584') Truth=[0.59]
T('2879', '93') Truth=[0]
T('3978', '3905') Truth=[0.59]
T('3767', '4234') Truth=[0]
T('3425', '3416') Truth=[0.59]
T('4175', '4546') Truth=[0]
T('2042', '3123') Truth=[0.59]
T('293', '4609') Truth=[0]
T('3609', '3912') Truth=[0.29]
T('3422', '4794') Truth=[0.59]
T('2098', '2096') Truth=[0.59]
T('189', '1937') Truth=[0]
T('2124', '494') Truth=[0.59]
T('3442', '1443') Truth=[0]
T('4629', '1484') Truth=[0.59]
T('1983', '477') Truth=[0]
T('1370', '1496') Truth=[0]
T('3522', '534') Truth=[0]
T('1943', '3524') Truth=[0]
T('1983', '471') Truth=[0]
T('2692', '726') Truth=[0.39]
T('4208', '4212') Truth=[0.59]
T('1298', '638') Truth=[0]
T('4267', '491') Truth=[0]
T('4208', '4211') Truth=[0.59]
T('2192', '1328') Truth=[0]
T('1296', '3273') Truth=[0]
T('4865', '4351') Truth=[0.59]
T('1990', '349') Truth=[0.59]
T('4382', '1639') Truth=[0]
T('2807', '3816') Truth=[0.59]
T('2072', '4947') Truth=[0.59]
T('1739', '773') Truth=[0.59]
T('3769', '4234') Truth=[0]
T('535', '3181') Truth=[0]
T('1704', '3717') Truth=[0]
T('4756', '4757') Truth=[0]
T('4568', '3023') Truth=[0.15]
T('3317', '69') Truth=[0]
T('4991', '4596') Truth=[0.17]
T('3750', '3929') Truth=[0]
T('2627', '4618') Truth=[0]
T('1426', '1734') Truth=[0]
T('2010', '1734') Truth=[0]
T('273', '2250') Truth=[0.12]
T('671', '672') Truth=[0.59]
T('2390', '2900') Truth=[0]
T('4992', '658') Truth=[0]
T('2390', '2904') Truth=[0]
T('2523', '3605') Truth=[0]
T('2198', '495') Truth=[0]
T('3454', '497') Truth=[0]
T('2390', '2907') Truth=[0]
T('2390', '2906') Truth=[0]
T('1091', '1207') Truth=[0.59]
T('1948', '3526') Truth=[0.59]
T('923', '3825') Truth=[0.59]
T('1948', '3527') Truth=[0.59]
T('923', '3823') Truth=[0.59]
T('1066', '780') Truth=[0.59]
T('100', '3868') Truth=[0.59]
T('1381', '1383') Truth=[0]
T('2472', '1521') Truth=[0.19]
T('2028', '3316') Truth=[0]
T('1948', '3529') Truth=[0.59]
T('4292', '2259') Truth=[0]
T('745', '2893') Truth=[0.59]
T('4309', '2170') Truth=[0]
T('3419', '4802') Truth=[0]
T('463', '2654') Truth=[0]
T('205', '2206') Truth=[0]
T('1671', '1482') Truth=[0]
T('1433', '1677') Truth=[0.59]
T('3028', '1953') Truth=[0.59]
T('3519', '3208') Truth=[0.23]
T('450', '3218') Truth=[0.59]
T('1814', '736') Truth=[0.59]
T('1671', '1481') Truth=[0.59]
T('2986', '4718') Truth=[0.59]
T('4164', '3338') Truth=[0]
T('1471', '369') Truth=[0]
T('3351', '2098') Truth=[0.59]
T('463', '2648') Truth=[0]
T('4688', '4669') Truth=[0.49]
T('4046', '2572') Truth=[0]
T('1381', '1379') Truth=[0]
T('4106', '1407') Truth=[0]
T('3351', '2096') Truth=[0.59]
T('298', '2851') Truth=[0.59]
T('2440', '225') Truth=[0]
T('703', '4282') Truth=[0]
T('385', '542') Truth=[0]
T('2298', '0') Truth=[0.59]
T('2678', '2259') Truth=[0.59]
T('193', '192') Truth=[0.59]
T('3072', '4470') Truth=[0.59]
T('116', '267') Truth=[0]
T('193', '198') Truth=[0.59]
T('193', '197') Truth=[0.59]
T('4241', '2852') Truth=[0.59]
T('4620', '622') Truth=[0.59]
T('1862', '1837') Truth=[0.59]
T('3222', '3196') Truth=[0]
T('3017', '3837') Truth=[0]
T('2620', '3318') Truth=[0]
T('3200', '1641') Truth=[0.59]
T('446', '718') Truth=[0]
T('2358', '84') Truth=[0.59]
T('2358', '80') Truth=[0.59]
T('2358', '81') Truth=[0.59]
T('4865', '4305') Truth=[0.59]
T('2671', '4046') Truth=[0]
T('4292', '988') Truth=[0]
T('2358', '82') Truth=[0.59]
T('491', '1852') Truth=[0]
T('2358', '83') Truth=[0.59]
T('4234', '4705') Truth=[0]
T('1569', '129') Truth=[0.59]
T('2633', '2759') Truth=[0]
T('1547', '2509') Truth=[0]
T('2343', '1320') Truth=[0.59]
T('4044', '4330') Truth=[0]
T('2556', '670') Truth=[0]
T('2650', '3808') Truth=[0]
T('2529', '4063') Truth=[0.59]
T('463', '2671') Truth=[0]
T('512', '1677') Truth=[0.59]
T('260', '4190') Truth=[0]
T('205', '2220') Truth=[0]
T('3422', '4761') Truth=[0.59]
T('1651', '3471') Truth=[0]
T('2549', '781') Truth=[0]
T('1671', '2786') Truth=[0.59]
T('4292', '2261') Truth=[0]
T('3422', '4769') Truth=[0.59]
T('3312', '2535') Truth=[0]
T('3422', '4766') Truth=[0.59]
T('3312', '2536') Truth=[0]
T('1631', '234') Truth=[0.59]
T('3422', '4764') Truth=[0.59]
T('3564', '1765') Truth=[0]
T('3422', '4765') Truth=[0.59]
T('3758', '426') Truth=[0]
T('3564', '1766') Truth=[0]
T('4500', '1172') Truth=[0.59]
T('4586', '2329') Truth=[0]
T('3257', '0') Truth=[0.59]
T('2040', '3123') Truth=[0]
T('838', '526') Truth=[0]
T('2394', '2063') Truth=[0.59]
T('3487', '2250') Truth=[0.12]
T('2686', '875') Truth=[0.11]
T('2096', '2098') Truth=[0.59]
T('838', '522') Truth=[0.59]
T('1725', '1726') Truth=[0.59]
T('2394', '2064') Truth=[0.59]
T('3768', '3767') Truth=[0]
T('3768', '3766') Truth=[0]
T('205', '968') Truth=[0]
T('1446', '650') Truth=[0.59]
T('4292', '2210') Truth=[0]
T('4237', '2908') Truth=[0]
T('3749', '3110') Truth=[0]
T('1863', '2290') Truth=[0]
T('2863', '2638') Truth=[0]
T('3053', '2077') Truth=[0]
T('836', '3181') Truth=[0]
T('3522', '1393') Truth=[0]
T('2453', '1790') Truth=[0.59]
T('1395', '4287') Truth=[0]
T('1161', '441') Truth=[0.59]
T('205', '972') Truth=[0]
T('205', '971') Truth=[0]
T('3975', '495') Truth=[0]
T('3767', '3772') Truth=[0]
T('843', '4382') Truth=[0]
T('458', '2791') Truth=[0.59]
T('205', '973') Truth=[0]
T('3200', '2921') Truth=[0.59]
T('1983', '428') Truth=[0]
T('4944', '4298') Truth=[0]
T('3085', '3873') Truth=[0.59]
T('3085', '3872') Truth=[0.59]
