--- Atoms: 
T('3801', '7186') Truth=[0]
T('7758', '1345') Truth=[0.59]
T('9426', '1631') Truth=[0]
T('8653', '8650') Truth=[0.59]
T('8653', '8651') Truth=[0.59]
T('7268', '103') Truth=[0]
T('7257', '7256') Truth=[0]
T('408', '6282') Truth=[0]
T('7257', '7254') Truth=[0.59]
T('639', '9242') Truth=[0]
T('3610', '3209') Truth=[0.19]
T('3610', '3208') Truth=[0.59]
T('2173', '5338') Truth=[0.29]
T('1732', '3644') Truth=[0.59]
T('701', '9358') Truth=[0]
T('2995', '2277') Truth=[0]
T('5058', '4836') Truth=[0.14]
T('2451', '8657') Truth=[0.59]
T('7256', '7254') Truth=[0.04]
T('7256', '7259') Truth=[0.59]
T('3610', '3206') Truth=[0.59]
T('7256', '7257') Truth=[0]
T('6869', '7577') Truth=[0]
T('7256', '7258') Truth=[0.19]
T('1892', '5292') Truth=[0.59]
T('9091', '9093') Truth=[0.59]
T('9988', '8631') Truth=[0]
T('6377', '4991') Truth=[0]
T('7320', '7321') Truth=[0.59]
T('1732', '3658') Truth=[0.59]
T('153', '5215') Truth=[0.59]
T('8551', '8979') Truth=[0]
T('8551', '8978') Truth=[0]
T('467', '8187') Truth=[0]
T('3445', '3448') Truth=[0.59]
T('1355', '1924') Truth=[0.59]
T('1354', '1945') Truth=[0.59]
T('98', '6624') Truth=[0]
T('6917', '6568') Truth=[0.59]
T('2218', '4448') Truth=[0.59]
T('430', '255') Truth=[0.59]
T('9031', '7196') Truth=[0]
T('7254', '7259') Truth=[0]
T('2116', '4745') Truth=[0.59]
T('2943', '1581') Truth=[0.59]
T('8551', '8980') Truth=[0]
T('9302', '9299') Truth=[0.59]
T('468', '8187') Truth=[0]
T('2317', '4134') Truth=[0.59]
T('9988', '7325') Truth=[0.59]
T('7325', '9901') Truth=[0.04]
T('157', '6565') Truth=[0.59]
T('157', '6566') Truth=[0.59]
T('5387', '8822') Truth=[0.59]
T('7254', '7257') Truth=[0]
T('7254', '7258') Truth=[0]
T('7254', '7256') Truth=[0]
T('7254', '7253') Truth=[0]
T('41', '5998') Truth=[0.59]
T('4991', '6582') Truth=[0]
T('8721', '8728') Truth=[0.59]
T('1350', '1926') Truth=[0]
T('7253', '7254') Truth=[0]
T('7253', '7255') Truth=[0]
T('9988', '9990') Truth=[0]
T('6306', '1893') Truth=[0]
T('157', '6570') Truth=[0.23]
T('4555', '1614') Truth=[0.59]
T('2270', '5061') Truth=[0.59]
T('8722', '8728') Truth=[0.59]
T('4272', '9352') Truth=[0]
T('9304', '9299') Truth=[0]
T('291', '9720') Truth=[0.59]
T('2327', '7961') Truth=[0.59]
T('8486', '532') Truth=[0.59]
T('8486', '531') Truth=[0.59]
T('8486', '530') Truth=[0]
T('9435', '2872') Truth=[0]
T('9305', '9299') Truth=[0.59]
T('5989', '3941') Truth=[0]
T('8737', '295') Truth=[0]
T('4990', '6577') Truth=[0]
T('1732', '4938') Truth=[0.59]
T('1889', '5323') Truth=[0.59]
T('8486', '528') Truth=[0]
T('8486', '527') Truth=[0]
T('2056', '5880') Truth=[0.59]
T('8486', '526') Truth=[0.59]
T('6537', '4842') Truth=[0.59]
T('155', '5231') Truth=[0.59]
T('8486', '522') Truth=[0.59]
T('9478', '1079') Truth=[0.59]
T('5936', '1903') Truth=[0.49]
T('2056', '5888') Truth=[0.59]
T('9478', '1078') Truth=[0.59]
T('6869', '8853') Truth=[0]
T('7187', '7186') Truth=[0]
T('5654', '9643') Truth=[0]
T('5654', '9644') Truth=[0]
T('893', '3512') Truth=[0]
T('4206', '8860') Truth=[0.59]
T('5534', '6241') Truth=[0.59]
T('9926', '4134') Truth=[0]
T('3377', '3376') Truth=[0]
T('5204', '4861') Truth=[0]
T('8486', '519') Truth=[0.59]
T('6028', '8220') Truth=[0.59]
T('8486', '514') Truth=[0.59]
T('3445', '4725') Truth=[0.59]
T('7746', '2784') Truth=[0.59]
T('9043', '8378') Truth=[0.59]
T('7936', '3686') Truth=[0.59]
T('8622', '5072') Truth=[0]
T('8622', '5073') Truth=[0.59]
T('14', '4') Truth=[0.59]
T('1183', '9283') Truth=[0.59]
T('8371', '5306') Truth=[0]
T('3571', '5460') Truth=[0]
T('9081', '9145') Truth=[0]
T('9971', '475') Truth=[0]
T('417', '424') Truth=[0.59]
T('2189', '882') Truth=[0.59]
T('4235', '9867') Truth=[0.59]
T('2228', '4364') Truth=[0.59]
T('7888', '5998') Truth=[0]
T('3833', '5059') Truth=[0.59]
T('3733', '5327') Truth=[0.59]
T('8430', '6817') Truth=[0.59]
T('300', '5249') Truth=[0.59]
T('1581', '0') Truth=[0]
T('5614', '8859') Truth=[0.59]
T('135', '5433') Truth=[0.59]
T('8599', '176') Truth=[0.59]
T('7217', '6411') Truth=[0.59]
T('2198', '6403') Truth=[0.59]
T('417', '403') Truth=[0.59]
T('1131', '231') Truth=[0.59]
T('3556', '3089') Truth=[0]
T('7269', '7129') Truth=[0]
T('1580', '0') Truth=[0]
T('301', '6552') Truth=[0.59]
T('7325', '9990') Truth=[0.02]
T('199', '339') Truth=[0.59]
T('7436', '8220') Truth=[0]
T('4793', '4558') Truth=[0]
T('3555', '3089') Truth=[0]
T('5293', '7761') Truth=[0.59]
T('423', '9920') Truth=[0.59]
T('5499', '190') Truth=[0.59]
T('8391', '792') Truth=[0]
T('992', '4511') Truth=[0]
T('4680', '3654') Truth=[0.16]
T('3740', '852') Truth=[0.59]
T('3413', '47') Truth=[0]
T('3602', '2068') Truth=[0]
T('8312', '3420') Truth=[0]
T('3860', '9901') Truth=[0.59]
T('765', '1504') Truth=[0]
T('6758', '4078') Truth=[0.59]
T('867', '1203') Truth=[0.59]
T('4458', '1924') Truth=[0.59]
T('5448', '741') Truth=[0.59]
T('8145', '4999') Truth=[0.23]
T('993', '4511') Truth=[0]
T('5816', '8285') Truth=[0.59]
T('3069', '1714') Truth=[0.59]
T('9728', '2099') Truth=[0.59]
T('8651', '8649') Truth=[0.59]
T('8651', '8650') Truth=[0.59]
T('475', '9373') Truth=[0]
T('475', '9372') Truth=[0.59]
T('8646', '8756') Truth=[0.59]
T('475', '9371') Truth=[0]
T('153', '5207') Truth=[0.59]
T('5610', '8889') Truth=[0.59]
T('883', '3602') Truth=[0.59]
T('8275', '6912') Truth=[0]
T('9988', '9901') Truth=[0]
T('2123', '5972') Truth=[0.59]
T('9424', '1634') Truth=[0]
T('7325', '8631') Truth=[0.16]
T('1131', '8542') Truth=[0.59]
T('9424', '1631') Truth=[0]
T('4997', '6577') Truth=[0]
T('1532', '2909') Truth=[0]
T('297', '7089') Truth=[0.15]
T('9990', '8520') Truth=[0.16]
T('3556', '4371') Truth=[0]
T('1184', '9246') Truth=[0]
T('8849', '8187') Truth=[0]
T('2082', '6869') Truth=[0]
T('7987', '4345') Truth=[0.59]
T('1226', '7041') Truth=[0]
T('6701', '2054') Truth=[0.59]
T('2348', '770') Truth=[0.59]
T('6891', '255') Truth=[0.37]
T('5122', '4922') Truth=[0.02]
T('8653', '8649') Truth=[0.59]
T('8276', '6912') Truth=[0]
T('966', '2277') Truth=[0]
T('2459', '8619') Truth=[0.59]
T('5454', '649') Truth=[0.59]
T('6537', '3580') Truth=[0.59]
T('1673', '2197') Truth=[0.59]
T('4778', '4777') Truth=[0.59]
T('867', '2526') Truth=[0.59]
T('7987', '6999') Truth=[0.59]
T('1702', '2619') Truth=[0.59]
T('1702', '2617') Truth=[0.59]
T('2906', '9009') Truth=[0]
T('3592', '780') Truth=[0.59]
T('3591', '5111') Truth=[0]
T('3592', '782') Truth=[0.59]
T('4848', '2125') Truth=[0.11]
T('5971', '2767') Truth=[0.23]
T('6679', '6678') Truth=[0.59]
T('6679', '6677') Truth=[0]
T('7013', '5652') Truth=[0.59]
T('8251', '5818') Truth=[0]
T('3591', '7769') Truth=[0.59]
T('7844', '2441') Truth=[0]
T('7675', '1373') Truth=[0]
T('1702', '2614') Truth=[0.59]
T('1702', '2615') Truth=[0.59]
T('1702', '2628') Truth=[0.59]
T('9007', '8742') Truth=[0.59]
T('9007', '8741') Truth=[0]
T('7138', '709') Truth=[0.59]
T('4017', '4016') Truth=[0.59]
T('4017', '4019') Truth=[0.59]
T('2519', '474') Truth=[0.59]
T('2141', '3016') Truth=[0.59]
T('4017', '4018') Truth=[0.59]
T('6513', '2438') Truth=[0.59]
T('5573', '8374') Truth=[0]
T('190', '382') Truth=[0.17]
T('2040', '3309') Truth=[0.59]
T('5122', '2281') Truth=[0.05]
T('1916', '3205') Truth=[0]
T('1702', '2621') Truth=[0.59]
T('2906', '9008') Truth=[0]
T('1702', '2622') Truth=[0.59]
T('2906', '9007') Truth=[0]
T('2040', '3304') Truth=[0.59]
T('2040', '3303') Truth=[0.59]
T('1702', '2625') Truth=[0.59]
T('691', '2761') Truth=[0.59]
T('2040', '3301') Truth=[0.59]
T('861', '3825') Truth=[0.59]
T('1702', '2623') Truth=[0.59]
T('3358', '4861') Truth=[0]
T('9008', '8741') Truth=[0]
T('8631', '8853') Truth=[0]
T('345', '9971') Truth=[0.59]
T('6677', '6678') Truth=[0.59]
T('1755', '4670') Truth=[0.59]
T('6854', '8946') Truth=[0]
T('3145', '1635') Truth=[0.14]
T('6505', '1235') Truth=[0]
T('4059', '6190') Truth=[0]
T('3642', '4106') Truth=[0.23]
T('1702', '2631') Truth=[0.59]
T('3903', '6378') Truth=[0]
T('1702', '2635') Truth=[0.59]
T('4512', '9149') Truth=[0.59]
T('1702', '2649') Truth=[0.59]
T('289', '7114') Truth=[0.59]
T('6567', '4436') Truth=[0]
T('119', '5633') Truth=[0.23]
T('1538', '1516') Truth=[0.59]
T('9009', '8742') Truth=[0]
T('6092', '2915') Truth=[0]
T('3009', '9499') Truth=[0]
T('9009', '8741') Truth=[0]
T('2413', '5135') Truth=[0.59]
T('1702', '2640') Truth=[0.59]
T('3641', '4106') Truth=[0.59]
T('1207', '9815') Truth=[0]
T('1702', '2643') Truth=[0.59]
T('1702', '2642') Truth=[0.59]
T('1702', '2647') Truth=[0.59]
T('3617', '3139') Truth=[0.59]
T('349', '350') Truth=[0]
T('8194', '6985') Truth=[0]
T('7470', '1931') Truth=[0]
T('9954', '5029') Truth=[0.59]
T('9229', '9228') Truth=[0.59]
T('7672', '1373') Truth=[0.59]
T('9799', '6403') Truth=[0.59]
T('8846', '9446') Truth=[0.59]
T('3559', '4289') Truth=[0.59]
T('8251', '5859') Truth=[0.59]
T('3731', '5277') Truth=[0.59]
T('1585', '4870') Truth=[0.59]
T('8251', '5857') Truth=[0]
T('8251', '5856') Truth=[0]
T('1797', '5484') Truth=[0.59]
T('861', '2526') Truth=[0.59]
T('3860', '8520') Truth=[0.59]
T('2197', '8960') Truth=[0.51]
T('3004', '9499') Truth=[0]
T('8251', '5861') Truth=[0]
T('8619', '5122') Truth=[0]
T('5251', '6825') Truth=[0]
T('861', '1203') Truth=[0.59]
T('8358', '6847') Truth=[0]
T('8622', '619') Truth=[0.59]
T('6337', '1433') Truth=[0]
T('4861', '5816') Truth=[0.59]
T('6679', '7946') Truth=[0]
T('6853', '8918') Truth=[0.59]
T('4789', '4558') Truth=[0.15]
T('3627', '5654') Truth=[0.16]
T('6690', '6403') Truth=[0]
T('8251', '5877') Truth=[0]
T('5558', '9899') Truth=[0]
T('67', '5662') Truth=[0]
T('2019', '3644') Truth=[0.59]
T('1702', '2607') Truth=[0.59]
T('5058', '3484') Truth=[0.59]
T('3592', '778') Truth=[0.59]
T('1702', '2606') Truth=[0.59]
T('5058', '3483') Truth=[0.59]
T('3592', '779') Truth=[0.59]
T('9298', '1359') Truth=[0.59]
T('5740', '9414') Truth=[0]
T('2797', '1486') Truth=[0]
T('6292', '1006') Truth=[0.59]
T('5192', '6630') Truth=[0.59]
T('6954', '339') Truth=[0]
T('352', '7232') Truth=[0.59]
T('242', '8992') Truth=[0.59]
T('3005', '9499') Truth=[0]
T('401', '7562') Truth=[0.59]
T('1411', '9147') Truth=[0.59]
T('5058', '3480') Truth=[0.59]
T('1702', '2601') Truth=[0.59]
T('6259', '1504') Truth=[0.59]
T('7524', '9337') Truth=[0.59]
T('5987', '3941') Truth=[0]
T('7186', '7187') Truth=[0]
T('4705', '1612') Truth=[0.59]
T('2258', '5252') Truth=[0]
T('5479', '344') Truth=[0]
T('8486', '509') Truth=[0.59]
T('6305', '1879') Truth=[0.59]
T('8445', '5306') Truth=[0.59]
T('8486', '504') Truth=[0.59]
T('3597', '5117') Truth=[0.59]
T('1702', '2693') Truth=[0.59]
T('6757', '6624') Truth=[0]
T('8486', '501') Truth=[0.59]
T('1702', '2699') Truth=[0.59]
T('669', '1720') Truth=[0.04]
T('2426', '6343') Truth=[0.59]
T('7076', '6280') Truth=[0.59]
T('9343', '2905') Truth=[0]
T('5988', '3941') Truth=[0]
T('4200', '7583') Truth=[0]
T('1820', '2146') Truth=[0]
T('37', '5998') Truth=[0]
T('4756', '0') Truth=[0]
T('2043', '3354') Truth=[0.59]
T('8713', '7463') Truth=[0]
T('3597', '5106') Truth=[0.59]
T('6698', '5118') Truth=[0.59]
T('2426', '7663') Truth=[0.59]
T('4643', '1450') Truth=[0.59]
T('2432', '7577') Truth=[0]
T('5380', '585') Truth=[0.59]
T('5030', '1142') Truth=[0.59]
T('170', '7556') Truth=[0.59]
T('3546', '4417') Truth=[0.59]
T('7522', '9337') Truth=[0.59]
T('4189', '8182') Truth=[0]
T('4189', '8183') Truth=[0]
T('7803', '1623') Truth=[0.23]
T('4972', '4171') Truth=[0.59]
T('3654', '7994') Truth=[0.59]
T('5303', '4550') Truth=[0.59]
T('4255', '9568') Truth=[0.59]
T('174', '542') Truth=[0.59]
T('4092', '8384') Truth=[0.59]
T('3815', '896') Truth=[0.59]
T('4092', '8383') Truth=[0.59]
T('4092', '8382') Truth=[0]
T('9549', '2314') Truth=[0.59]
T('6302', '1879') Truth=[0.59]
T('1155', '8277') Truth=[0.59]
T('2324', '6641') Truth=[0]
T('1155', '8278') Truth=[0.59]
T('3604', '5910') Truth=[0]
T('766', '1482') Truth=[0.59]
T('9818', '3129') Truth=[0.59]
T('9605', '1201') Truth=[0.59]
T('2040', '2010') Truth=[0.59]
T('1538', '1523') Truth=[0.59]
T('1538', '1526') Truth=[0.59]
T('1538', '1527') Truth=[0.59]
T('1538', '1528') Truth=[0.59]
T('1745', '2192') Truth=[0.59]
T('1745', '2193') Truth=[0.59]
T('4019', '4020') Truth=[0.15]
T('8878', '9074') Truth=[0.59]
T('3357', '3595') Truth=[0.11]
T('1702', '2651') Truth=[0.59]
T('3357', '3599') Truth=[0.11]
T('3357', '3597') Truth=[0]
T('1702', '2658') Truth=[0.59]
T('8878', '9072') Truth=[0.59]
T('1702', '2659') Truth=[0.59]
T('1702', '2656') Truth=[0.59]
T('1538', '1521') Truth=[0.59]
T('9190', '2948') Truth=[0.59]
T('2040', '2021') Truth=[0.59]
T('1538', '1534') Truth=[0.59]
T('2040', '2020') Truth=[0.59]
T('1538', '1535') Truth=[0.59]
T('6403', '1576') Truth=[0.59]
T('1538', '1539') Truth=[0.59]
T('9566', '4726') Truth=[0.59]
T('1715', '3808') Truth=[0.59]
T('5976', '1429') Truth=[0.59]
T('8612', '7786') Truth=[0.17]
T('1702', '2661') Truth=[0.59]
T('1702', '2660') Truth=[0.59]
T('6746', '6745') Truth=[0.59]
T('1702', '2665') Truth=[0.59]
T('3156', '2809') Truth=[0]
T('1702', '2664') Truth=[0.59]
T('2040', '2015') Truth=[0.59]
T('6301', '1879') Truth=[0]
T('2040', '2014') Truth=[0.59]
T('1538', '1530') Truth=[0.59]
T('9530', '35') Truth=[0]
T('3357', '3589') Truth=[0.31]
T('8612', '7785') Truth=[0.59]
T('9530', '36') Truth=[0]
T('2040', '2012') Truth=[0.59]
T('1702', '2668') Truth=[0.59]
T('9530', '37') Truth=[0]
T('7234', '497') Truth=[0.59]
T('1538', '1544') Truth=[0.59]
T('1538', '1545') Truth=[0.59]
T('4017', '4020') Truth=[0.15]
T('6745', '6746') Truth=[0.59]
T('3596', '5117') Truth=[0]
T('7462', '9132') Truth=[0.59]
T('3597', '5104') Truth=[0.59]
T('5400', '4289') Truth=[0]
T('4018', '4016') Truth=[0.59]
T('4018', '4017') Truth=[0]
T('4018', '4019') Truth=[0.59]
T('9399', '2303') Truth=[0.16]
T('1702', '2673') Truth=[0.59]
T('9399', '2301') Truth=[0]
T('2376', '7333') Truth=[0.59]
T('9530', '41') Truth=[0.59]
T('2040', '2029') Truth=[0.59]
T('9530', '42') Truth=[0.21]
T('1702', '2674') Truth=[0.59]
T('1702', '2675') Truth=[0.59]
T('2040', '2026') Truth=[0.59]
T('2272', '670') Truth=[0.59]
T('8827', '8369') Truth=[0]
T('9530', '45') Truth=[0.59]
T('2040', '2024') Truth=[0.59]
T('5574', '8374') Truth=[0]
T('8284', '4162') Truth=[0.59]
T('4477', '1642') Truth=[0.59]
T('9717', '2128') Truth=[0.59]
T('9717', '2129') Truth=[0.59]
T('2040', '2042') Truth=[0.59]
T('1493', '2467') Truth=[0.59]
T('2040', '2041') Truth=[0.59]
T('6507', '1235') Truth=[0.19]
T('2432', '8853') Truth=[0]
T('9729', '5934') Truth=[0.59]
T('3596', '5106') Truth=[0]
T('4018', '4020') Truth=[0.15]
T('1932', '5661') Truth=[0]
T('4134', '7473') Truth=[0.59]
T('3596', '5104') Truth=[0]
T('8216', '1063') Truth=[0]
T('6903', '5322') Truth=[0]
T('4019', '4017') Truth=[0]
T('6360', '3771') Truth=[0.59]
T('3522', '2066') Truth=[0.59]
T('4019', '4016') Truth=[0.59]
T('4019', '4018') Truth=[0.59]
T('1702', '2682') Truth=[0.59]
T('6582', '5558') Truth=[0]
T('1498', '3731') Truth=[0]
T('5575', '8374') Truth=[0.06]
T('2040', '2039') Truth=[0.59]
T('1702', '2685') Truth=[0.59]
T('835', '2860') Truth=[0.59]
T('2040', '2037') Truth=[0.59]
T('2040', '2036') Truth=[0.59]
T('2135', '3195') Truth=[0.59]
T('2040', '2034') Truth=[0.59]
T('4591', '2464') Truth=[0.59]
T('6827', '6826') Truth=[0.59]
T('1219', '255') Truth=[0]
T('6391', '3558') Truth=[0.59]
T('9309', '9308') Truth=[0]
T('6827', '6821') Truth=[0.59]
T('6827', '6825') Truth=[0]
T('6825', '6859') Truth=[0.59]
T('7931', '1113') Truth=[0]
T('9309', '9307') Truth=[0]
T('6550', '2132') Truth=[0]
T('6919', '5364') Truth=[0]
T('6550', '2131') Truth=[0]
T('722', '1903') Truth=[0.59]
T('5497', '8569') Truth=[0.59]
T('5384', '5047') Truth=[0.59]
T('701', '9233') Truth=[0]
T('8596', '8594') Truth=[0.59]
T('7261', '7271') Truth=[0]
T('2797', '2915') Truth=[0]
T('3496', '4260') Truth=[0]
T('259', '7441') Truth=[0.59]
T('4054', '6321') Truth=[0]
T('3451', '3455') Truth=[0]
T('3131', '1924') Truth=[0.59]
T('2667', '9361') Truth=[0.59]
T('6753', '4191') Truth=[0.59]
T('1226', '7129') Truth=[0]
T('430', '8422') Truth=[0.59]
T('260', '397') Truth=[0.59]
T('7261', '7264') Truth=[0]
T('5445', '880') Truth=[0.59]
T('9382', '3992') Truth=[0.59]
T('7197', '7196') Truth=[0.59]
T('5105', '3945') Truth=[0.59]
T('6823', '6859') Truth=[0.59]
T('3691', '616') Truth=[0.59]
T('882', '3520') Truth=[0]
T('6767', '7969') Truth=[0]
T('6825', '6821') Truth=[0.59]
T('1943', '3069') Truth=[0.59]
T('8749', '255') Truth=[0.59]
T('4207', '7682') Truth=[0.11]
T('6825', '6826') Truth=[0.59]
T('7260', '7264') Truth=[0.59]
T('6814', '5660') Truth=[0.59]
T('6821', '6859') Truth=[0.59]
T('4220', '8741') Truth=[0]
T('8930', '8154') Truth=[0.59]
T('7260', '7261') Truth=[0]
T('1221', '7121') Truth=[0.59]
T('4220', '8742') Truth=[0]
T('9384', '3992') Truth=[0.59]
T('1934', '3148') Truth=[0.59]
T('5766', '9314') Truth=[0.59]
T('2051', '3365') Truth=[0.59]
T('5940', '1957') Truth=[0.59]
T('1935', '3145') Truth=[0]
T('3771', '6249') Truth=[0.59]
T('4997', '7973') Truth=[0]
T('6823', '6821') Truth=[0.59]
T('6424', '1450') Truth=[0.59]
T('7102', '6912') Truth=[0]
T('6823', '6825') Truth=[0]
T('6823', '6826') Truth=[0.59]
T('4922', '2299') Truth=[0]
T('6760', '4027') Truth=[0.59]
T('9096', '9197') Truth=[0.59]
T('6600', '3715') Truth=[0.59]
T('762', '1482') Truth=[0.23]
T('3266', '1280') Truth=[0.59]
T('762', '1485') Truth=[0.49]
T('3266', '1285') Truth=[0.59]
T('6866', '6342') Truth=[0]
T('36', '5998') Truth=[0]
T('6866', '6344') Truth=[0]
T('6377', '2414') Truth=[0]
T('2066', '4510') Truth=[0.59]
T('8588', '346') Truth=[0.59]
T('6543', '4859') Truth=[0.59]
T('6578', '3196') Truth=[0.59]
T('6589', '3009') Truth=[0]
T('6821', '6825') Truth=[0]
T('6589', '3008') Truth=[0]
T('6821', '6826') Truth=[0.59]
T('2994', '2385') Truth=[0.59]
T('6589', '3005') Truth=[0]
T('6589', '3004') Truth=[0]
T('6589', '3006') Truth=[0]
T('3558', '5713') Truth=[0]
T('3558', '5714') Truth=[0.59]
T('6486', '5977') Truth=[0.59]
T('3558', '5715') Truth=[0.59]
T('4145', '6170') Truth=[0.37]
T('1941', '4389') Truth=[0]
T('7814', '2932') Truth=[0.59]
T('7371', '8112') Truth=[0.59]
T('35', '5998') Truth=[0]
T('7371', '8111') Truth=[0.59]
T('3774', '6229') Truth=[0]
T('2781', '1793') Truth=[0.59]
T('2327', '6777') Truth=[0.59]
T('4273', '9443') Truth=[0.59]
T('4273', '9442') Truth=[0.59]
T('4852', '4853') Truth=[0]
T('5058', '2360') Truth=[0.59]
T('6397', '2233') Truth=[0.59]
T('6185', '2958') Truth=[0]
T('7114', '6864') Truth=[0]
T('4787', '4790') Truth=[0.63]
T('8921', '9509') Truth=[0.59]
T('64', '4279') Truth=[0]
T('5572', '231') Truth=[0]
T('6684', '5402') Truth=[0]
T('4388', '9085') Truth=[0.59]
T('4852', '3524') Truth=[0]
T('4852', '4856') Truth=[0]
T('2729', '9566') Truth=[0.59]
T('4784', '2173') Truth=[0.59]
T('3741', '6644') Truth=[0]
T('5769', '8072') Truth=[0.59]
T('9132', '9576') Truth=[0.59]
T('9132', '9577') Truth=[0.59]
T('6769', '5399') Truth=[0]
T('3741', '6643') Truth=[0]
T('3741', '6642') Truth=[0]
T('3827', '5298') Truth=[0.59]
T('3241', '2880') Truth=[0]
T('3903', '7845') Truth=[0]
T('3903', '7843') Truth=[0]
T('3903', '7842') Truth=[0]
T('3521', '3519') Truth=[0]
T('5058', '2372') Truth=[0.59]
T('4741', '3979') Truth=[0.59]
T('7436', '8369') Truth=[0]
T('9462', '1296') Truth=[0]
T('4853', '4856') Truth=[0]
T('4853', '4855') Truth=[0]
T('4853', '4852') Truth=[0]
T('4853', '4850') Truth=[0.74]
T('4853', '4851') Truth=[0.51]
T('255', '447') Truth=[0.59]
T('4789', '4786') Truth=[0.48]
T('3455', '3451') Truth=[0]
T('4789', '4783') Truth=[0]
T('4789', '4784') Truth=[0.33]
T('2735', '9445') Truth=[0]
T('5277', '4186') Truth=[0]
T('6185', '2951') Truth=[0.59]
T('3520', '3519') Truth=[0]
T('6185', '2955') Truth=[0.59]
T('4511', '9308') Truth=[0]
T('4511', '9309') Truth=[0]
T('6793', '7627') Truth=[0.59]
T('4837', '1100') Truth=[0.59]
T('4786', '4787') Truth=[0]
T('4059', '6349') Truth=[0]
T('4511', '9307') Truth=[0]
T('119', '5588') Truth=[0]
T('4786', '4784') Truth=[0]
T('4786', '4783') Truth=[0]
T('9304', '9302') Truth=[0]
T('1739', '3773') Truth=[0]
T('354', '8450') Truth=[0]
T('3691', '6350') Truth=[0.59]
T('4837', '1101') Truth=[0.59]
T('4786', '4789') Truth=[0]
T('9545', '64') Truth=[0]
T('9636', '0') Truth=[0]
T('6010', '9851') Truth=[0.59]
T('6555', '2131') Truth=[0]
T('6010', '9850') Truth=[0.59]
T('6887', '7474') Truth=[0.59]
T('8087', '3576') Truth=[0.59]
T('4851', '4850') Truth=[0]
T('1916', '4709') Truth=[0.19]
T('421', '9816') Truth=[0]
T('4786', '4791') Truth=[0]
T('7268', '7267') Truth=[0]
T('4786', '4790') Truth=[0]
T('6010', '9853') Truth=[0.59]
T('7268', '7265') Truth=[0]
T('7268', '7266') Truth=[0]
T('4787', '4783') Truth=[0]
T('8371', '6783') Truth=[0]
T('1741', '0') Truth=[0.59]
T('1088', '8311') Truth=[0.59]
T('5949', '1965') Truth=[0.59]
T('4851', '4852') Truth=[0]
T('4851', '3524') Truth=[0]
T('5573', '231') Truth=[0.13]
T('20', '2107') Truth=[0]
T('4787', '4789') Truth=[0]
T('64', '4289') Truth=[0]
T('4787', '4786') Truth=[0.36]
T('1916', '4710') Truth=[0]
T('3521', '3520') Truth=[0]
T('1916', '4711') Truth=[0]
T('907', '1511') Truth=[0.59]
T('6829', '6859') Truth=[0.59]
T('861', '1103') Truth=[0.59]
T('6235', '1924') Truth=[0]
T('907', '1512') Truth=[0.59]
T('861', '1107') Truth=[0.59]
T('5058', '4981') Truth=[0.59]
T('2348', '861') Truth=[0.59]
T('6828', '6859') Truth=[0.59]
T('3453', '3451') Truth=[0]
T('5058', '4982') Truth=[0.59]
T('3453', '3455') Truth=[0]
T('7331', '7332') Truth=[0.59]
T('8651', '8756') Truth=[0.59]
T('2346', '889') Truth=[0.59]
T('1732', '1139') Truth=[0]
T('6917', '4098') Truth=[0.59]
T('4784', '4790') Truth=[0.23]
T('2669', '9361') Truth=[0.59]
T('4130', '635') Truth=[0]
T('7853', '41') Truth=[0.17]
T('7853', '45') Truth=[0.17]
T('6827', '6859') Truth=[0.59]
T('9760', '3004') Truth=[0.08]
T('9760', '3009') Truth=[0.34]
T('3069', '1836') Truth=[0.59]
T('3668', '4017') Truth=[0]
T('9760', '3003') Truth=[0]
T('8866', '9345') Truth=[0]
T('6985', '7198') Truth=[0.59]
T('2281', '5095') Truth=[0.59]
T('417', '354') Truth=[0.59]
T('9990', '8631') Truth=[0.33]
T('1239', '9619') Truth=[0]
T('1745', '3602') Truth=[0.59]
T('417', '358') Truth=[0.59]
T('417', '357') Truth=[0.59]
T('4850', '4855') Truth=[0]
T('4850', '4856') Truth=[0]
T('4850', '4853') Truth=[0.33]
T('6550', '2165') Truth=[0]
T('4850', '3524') Truth=[0.47]
T('5011', '2845') Truth=[0]
T('4850', '4851') Truth=[0.45]
T('7853', '35') Truth=[0]
T('4850', '4852') Truth=[0]
T('7853', '36') Truth=[0]
T('7853', '37') Truth=[0.14]
T('8653', '8756') Truth=[0.59]
T('6829', '6821') Truth=[0.59]
T('3733', '4101') Truth=[0.59]
T('1732', '1153') Truth=[0]
T('3659', '4192') Truth=[0]
T('694', '1376') Truth=[0]
T('9760', '3011') Truth=[0]
T('7887', '3408') Truth=[0.59]
T('4783', '4784') Truth=[0.59]
T('6894', '321') Truth=[0]
T('4783', '4786') Truth=[0.59]
T('6790', '7627') Truth=[0.59]
T('9204', '9612') Truth=[0]
T('7933', '1117') Truth=[0]
T('6829', '6825') Truth=[0]
T('6554', '3439') Truth=[0.59]
T('6829', '6826') Truth=[0.59]
T('6233', '1916') Truth=[0.27]
T('2058', '2057') Truth=[0.59]
T('2794', '1693') Truth=[0.59]
T('4783', '4789') Truth=[0]
T('9307', '9309') Truth=[0]
T('9307', '9308') Truth=[0]
T('6828', '6821') Truth=[0.59]
T('695', '1376') Truth=[0.59]
T('6878', '6235') Truth=[0]
T('6828', '6825') Truth=[0]
T('6828', '6826') Truth=[0.59]
